OrderID,CustomerID,DealDateTime,Sales
29880,14591,2015-02-03,963
29881,44625,2015-02-03,409
29882,14635,2015-02-03,688
29884,34728,2015-02-03,530
29885,34864,2015-02-03,762
29888,24640,2015-02-04,363
29889,44758,2015-02-04,93
29891,34592,2015-02-04,635
29892,14800,2015-02-04,454
29893,24631,2015-02-04,714
29895,24802,2015-02-04,925
29897,44782,2015-02-04,635
29902,44808,2015-02-04,610
29904,34629,2015-02-04,1
29905,24804,2015-02-04,739
29907,14771,2015-02-04,869
29909,44720,2015-02-04,51
29912,24819,2015-02-04,274
29915,24821,2015-02-04,780
29916,24656,2015-02-04,447
29918,24816,2015-02-05,375
29919,14764,2015-02-05,993
29921,24697,2015-02-05,871
29922,24711,2015-02-05,712
29923,34657,2015-02-05,951
29926,44621,2015-02-05,998
29928,14814,2015-02-05,267
29931,44592,2015-02-05,310
29933,34772,2015-02-06,87
29936,24778,2015-02-06,455
29938,14788,2015-02-06,55
29940,24578,2015-02-06,166
29944,44768,2015-02-06,823
29946,34615,2015-02-06,2
29948,34786,2015-02-06,505
29949,44804,2015-02-06,300
29951,34810,2015-02-06,824
29952,24669,2015-02-06,858
29955,14861,2015-02-06,528
29956,24760,2015-02-06,14
29957,14680,2015-02-06,453
29958,34678,2015-02-06,810
29959,34736,2015-02-06,212
29960,34614,2015-02-06,778
29961,14648,2015-02-06,601
29963,14831,2015-02-06,758
29965,24825,2015-02-06,443
29966,44826,2015-02-06,63
29968,34639,2015-02-06,481
29970,34852,2015-02-06,872
29971,34736,2015-02-06,253
29979,34718,2015-02-07,612
29980,44714,2015-02-07,790
29982,14834,2015-02-07,323
29985,14725,2015-02-07,841
29988,44633,2015-02-07,79
29990,14849,2015-02-07,378
29993,14662,2015-02-07,380
29994,44628,2015-02-07,567
29995,34657,2015-02-07,533
29997,24652,2015-02-07,273
29998,24683,2015-02-07,319
29999,14856,2015-02-07,69
30001,34629,2015-02-07,191
30002,34780,2015-02-07,898
30003,14778,2015-02-07,806
30005,14687,2015-02-07,387
30009,14761,2015-02-08,720
30012,14620,2015-02-08,807
30014,34679,2015-02-08,917
30015,34777,2015-02-08,72
30016,34660,2015-02-08,234
30017,44687,2015-02-08,203
30018,44811,2015-02-08,396
30020,14856,2015-02-08,499
30022,34621,2015-02-08,677
30023,34737,2015-02-08,696
30025,44639,2015-02-08,401
30028,14782,2015-02-08,985
30029,14841,2015-02-08,132
30032,44573,2015-02-08,461
30033,34737,2015-02-09,564
30035,14623,2015-02-09,763
30037,24603,2015-02-09,240
30039,44754,2015-02-09,233
30041,14722,2015-02-09,287
30042,24702,2015-02-09,921
30043,14858,2015-02-09,277
30045,34719,2015-02-09,569
30046,24855,2015-02-09,396
30047,14629,2015-02-09,956
30048,34720,2015-02-09,578
30050,44670,2015-02-09,758
30051,44713,2015-02-09,196
30055,14852,2015-02-09,45
30057,44645,2015-02-09,571
30058,34765,2015-02-09,666
30060,34768,2015-02-09,847
30062,24867,2015-02-09,471
30063,24770,2015-02-09,860
30066,44786,2015-02-09,440
30068,44650,2015-02-09,415
30070,14770,2015-02-10,140
30072,14864,2015-02-10,687
30074,44712,2015-02-10,587
30076,44579,2015-02-10,624
30078,34800,2015-02-10,361
30080,14605,2015-02-10,905
30081,44753,2015-02-10,534
30083,24569,2015-02-10,844
30084,34648,2015-02-10,100
30087,34826,2015-02-10,93
30089,24843,2015-02-10,541
30090,14636,2015-02-10,192
30091,14607,2015-02-10,112
30092,34818,2015-02-10,971
30093,34733,2015-02-10,786
30094,44587,2015-02-10,815
30097,24852,2015-02-10,444
30099,44601,2015-02-10,403
30101,14855,2015-02-10,119
30103,14796,2015-02-10,830
30106,24743,2015-02-11,275
30109,34617,2015-02-11,136
30110,14733,2015-02-11,86
30113,24859,2015-02-11,582
30114,14675,2015-02-11,382
30117,34578,2015-02-11,902
30119,44787,2015-02-11,529
30121,34634,2015-02-11,512
30122,34642,2015-02-11,40
30123,24771,2015-02-11,606
30124,44763,2015-02-11,445
30126,24608,2015-02-11,226
30128,24724,2015-02-11,837
30129,14850,2015-02-11,862
30133,14674,2015-02-11,998
30135,24588,2015-02-11,390
30138,44764,2015-02-11,730
30140,14704,2015-02-11,989
30142,24584,2015-02-11,358
30144,44836,2015-02-11,208
30147,44688,2015-02-11,357
30148,14745,2015-02-11,190
30149,14796,2015-02-12,0
30150,34630,2015-02-12,948
30152,34779,2015-02-12,801
30156,34572,2015-02-12,923
30158,34776,2015-02-12,122
30160,34696,2015-02-12,662
30162,14754,2015-02-12,648
30163,44723,2015-02-12,725
30164,44719,2015-02-12,562
30167,34617,2015-02-12,91
30168,24639,2015-02-12,798
30170,24784,2015-02-12,289
30171,44631,2015-02-12,220
30173,14776,2015-02-12,152
30174,14619,2015-02-12,17
30175,44608,2015-02-12,252
30178,14686,2015-02-12,159
30183,34801,2015-02-12,562
30184,24735,2015-02-12,525
30187,24848,2015-02-12,715
30188,34729,2015-02-12,911
30189,34665,2015-02-12,196
30190,24626,2015-02-12,483
30193,34777,2015-02-12,646
30194,24751,2015-02-12,665
30195,24753,2015-02-12,68
30197,24742,2015-02-12,255
30200,44643,2015-02-13,242
30201,34780,2015-02-13,969
30203,34636,2015-02-13,213
30205,24746,2015-02-13,168
30208,24866,2015-02-13,166
30209,44810,2015-02-13,622
30212,14823,2015-02-13,891
30213,14816,2015-02-13,119
30214,24787,2015-02-13,362
30216,24577,2015-02-13,608
30218,24641,2015-02-13,404
30219,24583,2015-02-13,174
30221,24654,2015-02-13,246
30223,24854,2015-02-13,264
30226,24773,2015-02-13,690
30229,14624,2015-02-13,559
30233,34800,2015-02-13,616
30234,24690,2015-02-13,570
30236,44760,2015-02-13,108
30242,14601,2015-02-13,888
30244,24788,2015-02-13,132
30245,44751,2015-02-13,331
30246,14845,2015-02-13,290
30247,24641,2015-02-13,991
30248,44736,2015-02-13,560
30249,34856,2015-02-13,549
30250,24727,2015-02-13,94
30252,24638,2015-02-13,466
30254,44794,2015-02-13,297
30257,24636,2015-02-14,882
30258,44798,2015-02-14,753
30261,44689,2015-02-14,668
30263,14683,2015-02-14,843
30264,34773,2015-02-14,464
30266,44653,2015-02-14,854
30271,24593,2015-02-14,592
30272,44594,2015-02-14,880
30273,34806,2015-02-14,480
30275,34641,2015-02-15,138
30276,24759,2015-02-15,205
30277,34645,2015-02-15,244
30278,44667,2015-02-15,626
30279,44722,2015-02-15,309
30280,44820,2015-02-15,339
30282,34718,2015-02-15,295
30284,44692,2015-02-15,755
30285,34589,2015-02-15,441
30287,44631,2015-02-15,26
30289,44628,2015-02-15,856
30290,34781,2015-02-15,310
30292,14732,2015-02-15,957
30294,14595,2015-02-15,457
30296,24714,2015-02-16,76
30298,24785,2015-02-16,945
30300,24665,2015-02-16,982
30302,34730,2015-02-16,596
30304,44675,2015-02-16,375
30306,14752,2015-02-16,348
30308,44710,2015-02-16,66
30309,44833,2015-02-16,659
30312,14824,2015-02-16,304
30313,34821,2015-02-16,10
30314,24621,2015-02-16,564
30318,34737,2015-02-16,922
30320,24766,2015-02-16,633
30322,24783,2015-02-16,393
30324,34747,2015-02-16,680
30327,24716,2015-02-16,797
30328,14577,2015-02-16,243
30331,14805,2015-02-16,753
30333,34682,2015-02-17,550
30335,44719,2015-02-17,372
30338,14743,2015-02-17,523
30340,44668,2015-02-17,2
30342,34642,2015-02-17,177
30344,14745,2015-02-17,994
30346,34602,2015-02-17,204
30348,24659,2015-02-17,493
30351,24574,2015-02-17,500
30353,44673,2015-02-17,429
30355,34721,2015-02-17,305
30356,44730,2015-02-17,980
30357,24602,2015-02-17,195
30360,24720,2015-02-17,628
30362,14671,2015-02-17,382
30363,14726,2015-02-17,712
30364,24714,2015-02-17,679
30365,44728,2015-02-17,952
30367,34694,2015-02-17,742
30368,24642,2015-02-17,746
30369,24863,2015-02-17,471
30373,24568,2015-02-18,117
30375,24605,2015-02-18,904
30376,44745,2015-02-18,506
30378,14672,2015-02-18,115
30380,24739,2015-02-18,513
30382,14697,2015-02-18,337
30383,44717,2015-02-18,688
30385,34824,2015-02-18,664
30387,14671,2015-02-18,431
30389,14803,2015-02-18,96
30390,34587,2015-02-18,163
30391,24777,2015-02-18,353
30395,34720,2015-02-18,695
30397,34741,2015-02-19,128
30398,24711,2015-02-19,248
30400,34796,2015-02-19,152
30402,24618,2015-02-19,305
30403,14618,2015-02-19,597
30405,24776,2015-02-19,564
30407,44677,2015-02-19,165
30408,24644,2015-02-19,306
30409,34586,2015-02-19,835
30410,44609,2015-02-19,746
30411,44601,2015-02-19,891
30412,34653,2015-02-19,716
30414,44816,2015-02-19,46
30416,34600,2015-02-19,840
30419,34606,2015-02-19,690
30421,14747,2015-02-19,590
30422,34774,2015-02-19,763
30424,24842,2015-02-19,693
30426,34860,2015-02-19,241
30428,24730,2015-02-19,674
30430,44629,2015-02-19,376
30431,44856,2015-02-19,431
30434,14735,2015-02-19,871
30435,24821,2015-02-19,902
30436,14816,2015-02-19,245
30438,44649,2015-02-19,191
30439,44799,2015-02-19,942
30443,14748,2015-02-19,763
30444,34764,2015-02-19,983
30447,14810,2015-02-19,380
30449,24569,2015-02-20,856
30451,34579,2015-02-20,424
30453,34580,2015-02-20,433
30457,34795,2015-02-20,313
30459,24829,2015-02-20,95
30463,14793,2015-02-20,534
30464,44634,2015-02-20,562
30467,44689,2015-02-20,337
30468,24601,2015-02-20,976
30470,24573,2015-02-20,509
30471,44794,2015-02-20,810
30474,44770,2015-02-20,212
30476,24769,2015-02-20,615
30478,24609,2015-02-20,561
30479,34827,2015-02-20,618
30480,14820,2015-02-20,321
30482,24648,2015-02-20,209
30484,14615,2015-02-20,517
30485,44716,2015-02-20,326
30486,24783,2015-02-20,473
30487,14646,2015-02-20,390
30489,14828,2015-02-21,566
30496,44866,2015-02-21,935
30498,14827,2015-02-21,541
30502,34784,2015-02-21,761
30504,34656,2015-02-21,119
30506,44791,2015-02-21,526
30507,34701,2015-02-21,179
30508,44817,2015-02-21,817
30510,34814,2015-02-21,537
30512,34783,2015-02-21,118
30514,34754,2015-02-21,450
30516,24708,2015-02-21,84
30518,14684,2015-02-21,82
30520,34696,2015-02-21,812
30522,24789,2015-02-21,724
30524,44694,2015-02-21,971
30525,34719,2015-02-21,246
30526,34592,2015-02-21,792
30527,14617,2015-02-21,219
30532,44663,2015-02-22,931
30534,44723,2015-02-22,443
30536,24654,2015-02-22,841
30538,24689,2015-02-22,60
30541,44670,2015-02-22,320
30543,34814,2015-02-22,57
30544,24859,2015-02-22,740
30547,34649,2015-02-22,453
30550,14822,2015-02-22,134
30553,14625,2015-02-22,924
30555,34584,2015-02-22,953
30556,24694,2015-02-22,705
30558,44801,2015-02-22,480
30559,44718,2015-02-22,186
30561,24613,2015-02-22,354
30563,44865,2015-02-22,616
30565,44666,2015-02-22,854
30567,14614,2015-02-22,46
30571,24632,2015-02-23,870
30572,44726,2015-02-23,258
30573,34606,2015-02-23,579
30576,44810,2015-02-23,572
30579,24699,2015-02-23,176
30580,14746,2015-02-23,977
30582,44732,2015-02-23,355
30584,34652,2015-02-23,807
30586,14658,2015-02-23,864
30587,14610,2015-02-23,30
30589,34753,2015-02-23,367
30590,24755,2015-02-23,437
30593,44672,2015-02-23,592
30596,34649,2015-02-23,337
30599,14794,2015-02-24,90
30601,24649,2015-02-24,787
30603,44800,2015-02-24,874
30604,24780,2015-02-24,874
30606,34782,2015-02-24,304
30609,34576,2015-02-24,205
30610,34841,2015-02-24,187
30613,34815,2015-02-24,562
30614,14757,2015-02-24,317
30616,14792,2015-02-24,96
30618,14779,2015-02-24,43
30620,24642,2015-02-24,118
30622,24593,2015-02-24,166
30624,34723,2015-02-25,147
30625,14857,2015-02-25,493
30627,44832,2015-02-25,913
30628,14586,2015-02-25,591
30629,14838,2015-02-25,558
30630,24720,2015-02-25,979
30631,44776,2015-02-25,532
30632,34814,2015-02-25,996
30634,14601,2015-02-25,744
30636,24588,2015-02-25,361
30638,14628,2015-02-26,356
30640,34757,2015-02-26,108
30642,24737,2015-02-26,43
30645,24635,2015-02-26,780
30646,34718,2015-02-26,543
30648,44744,2015-02-27,598
30650,14860,2015-02-27,841
30652,24575,2015-02-27,419
30653,14647,2015-02-27,810
30655,44647,2015-02-27,90
30656,14643,2015-02-27,907
30660,14616,2015-02-28,199
30662,14754,2015-02-28,278
30665,44711,2015-02-28,936
30669,34606,2015-02-28,585
30677,14593,2015-02-28,44
30678,14721,2015-02-28,76
30679,44659,2015-02-28,939
30680,14745,2015-02-28,671
30682,44776,2015-02-28,934
30685,14660,2015-02-28,696
30687,24811,2015-02-28,169
30689,24838,2015-02-28,165
30690,14830,2015-02-28,724
30693,44736,2015-02-28,252
30695,24838,2015-02-28,569
30697,14804,2015-02-28,769
30699,44792,2015-02-28,567
30700,14673,2015-02-28,210
30701,24799,2015-02-28,808
30704,24569,2015-02-28,13
30706,14617,2015-02-28,412
30709,14775,2015-02-28,88
30711,44583,2015-02-28,359
30713,44838,2015-02-28,770
30716,34797,2015-02-28,624
30718,44674,2015-02-28,441
30721,14840,2015-02-28,979
30723,14695,2015-02-28,780
30725,44685,2015-02-28,196
30726,24847,2015-02-28,474
30728,44845,2015-03-01,238
30730,44610,2015-03-01,884
30732,44796,2015-03-01,111
30736,34771,2015-03-01,434
30738,44663,2015-03-01,485
30740,14647,2015-03-01,355
30742,14613,2015-03-01,81
30745,44663,2015-03-01,434
30747,14722,2015-03-01,20
30749,24867,2015-03-01,209
30750,44738,2015-03-01,894
30754,14832,2015-03-01,606
30756,44628,2015-03-01,618
30758,24867,2015-03-01,909
30759,34722,2015-03-01,931
30761,24593,2015-03-01,38
30763,14753,2015-03-01,103
30766,14832,2015-03-01,594
30769,24675,2015-03-01,800
30771,24762,2015-03-02,685
30772,34635,2015-03-02,685
30773,24678,2015-03-02,2
30774,44719,2015-03-02,3
30775,24798,2015-03-02,937
30776,44722,2015-03-02,0
30779,34686,2015-03-02,121
30781,44803,2015-03-02,109
30784,44598,2015-03-03,409
30785,14849,2015-03-03,292
30787,44788,2015-03-03,378
30788,44686,2015-03-03,180
30790,34746,2015-03-03,487
30793,24826,2015-03-03,485
30794,14633,2015-03-03,651
30797,14569,2015-03-03,49
30798,14766,2015-03-03,787
30799,14665,2015-03-03,694
30802,44591,2015-03-03,35
30804,14820,2015-03-03,930
30807,14818,2015-03-03,673
30809,14804,2015-03-03,798
30810,34641,2015-03-03,485
30814,34590,2015-03-03,144
30816,24735,2015-03-03,18
30818,24578,2015-03-03,162
30819,24774,2015-03-03,923
30820,14631,2015-03-03,103
30822,34779,2015-03-03,108
30825,34585,2015-03-03,666
30826,14804,2015-03-03,820
30828,34856,2015-03-03,87
30833,14600,2015-03-03,833
30834,24802,2015-03-03,204
30836,44734,2015-03-03,455
30838,24735,2015-03-04,150
30842,34611,2015-03-04,176
30843,24748,2015-03-04,919
30845,44824,2015-03-04,717
30848,24841,2015-03-04,878
30851,34780,2015-03-04,881
30852,24774,2015-03-04,512
30853,44862,2015-03-04,650
30854,24620,2015-03-04,285
30856,14757,2015-03-04,732
30873,24747,2015-03-05,17
30876,24662,2015-03-05,81
30878,34808,2015-03-05,989
30879,34671,2015-03-05,231
30880,34570,2015-03-05,456
30882,14691,2015-03-05,115
30884,34593,2015-03-05,675
30885,44620,2015-03-05,907
30888,14755,2015-03-05,352
30890,44627,2015-03-05,921
30891,24784,2015-03-05,305
30896,14823,2015-03-06,819
30897,34845,2015-03-06,406
30899,14619,2015-03-06,566
30901,44735,2015-03-06,891
30902,34655,2015-03-06,471
30906,24773,2015-03-06,566
30907,34738,2015-03-06,7
30910,34741,2015-03-06,663
30911,44609,2015-03-06,810
30913,44865,2015-03-06,65
30914,14575,2015-03-06,244
30918,24785,2015-03-07,941
30921,34765,2015-03-07,797
30922,24838,2015-03-07,83
30924,34660,2015-03-07,50
30926,34629,2015-03-07,677
30929,14746,2015-03-07,63
30930,14837,2015-03-07,69
30934,34777,2015-03-07,706
30936,44641,2015-03-07,445
30937,44569,2015-03-07,212
30940,24601,2015-03-07,949
30942,34741,2015-03-07,134
30944,44816,2015-03-07,688
30945,14581,2015-03-07,776
30951,44820,2015-03-07,344
30954,44790,2015-03-08,468
30956,14844,2015-03-08,999
30958,44713,2015-03-08,78
30960,24848,2015-03-08,84
30966,44677,2015-03-08,63
30967,34840,2015-03-08,576
30970,34577,2015-03-08,314
30973,14642,2015-03-08,821
30976,14598,2015-03-08,790
30977,34754,2015-03-09,920
30978,44864,2015-03-09,551
30979,34662,2015-03-09,474
30986,14628,2015-03-09,203
30987,24810,2015-03-09,287
30988,44812,2015-03-09,619
30989,24767,2015-03-09,996
30990,24823,2015-03-09,739
30991,44867,2015-03-09,539
30995,14609,2015-03-09,333
30997,24678,2015-03-09,995
30998,14788,2015-03-09,3
31000,14714,2015-03-09,142
31006,34789,2015-03-09,484
31007,34723,2015-03-09,669
31012,24766,2015-03-09,261
31014,34618,2015-03-09,994
31018,44813,2015-03-09,44
31019,14854,2015-03-10,722
31021,34743,2015-03-10,208
31023,44800,2015-03-10,308
31024,24679,2015-03-10,155
31026,24583,2015-03-10,347
31029,24733,2015-03-11,738
31031,44861,2015-03-11,631
31035,44693,2015-03-11,800
31038,44786,2015-03-11,176
31043,44810,2015-03-11,436
31045,34844,2015-03-11,778
31047,14655,2015-03-11,5
31051,14599,2015-03-12,547
31052,24637,2015-03-12,461
31053,34780,2015-03-12,584
31054,24706,2015-03-12,941
31057,14708,2015-03-12,175
31060,14805,2015-03-12,558
31062,34862,2015-03-12,176
31065,44792,2015-03-12,251
31068,34790,2015-03-12,545
31069,14615,2015-03-12,333
31072,14629,2015-03-12,218
31074,44640,2015-03-12,637
31077,44864,2015-03-12,824
31078,44648,2015-03-12,789
31082,24837,2015-03-13,93
31085,44643,2015-03-13,380
31088,34662,2015-03-13,34
31092,44765,2015-03-13,840
31093,14598,2015-03-13,812
31095,44639,2015-03-13,564
31099,44629,2015-03-13,76
31100,24764,2015-03-14,766
31101,44590,2015-03-14,85
31106,14702,2015-03-14,635
31108,24771,2015-03-14,273
31110,44740,2015-03-14,3
31112,44598,2015-03-14,930
31113,34794,2015-03-15,137
31117,34598,2015-03-15,938
31119,44622,2015-03-15,975
31121,34862,2015-03-15,500
31123,24865,2015-03-15,458
31124,14627,2015-03-15,383
31131,44808,2015-03-15,943
31138,34729,2015-03-15,475
31141,34730,2015-03-15,222
31142,34703,2015-03-15,818
31150,34858,2015-03-15,972
31156,24661,2015-03-16,721
31158,24790,2015-03-16,346
31160,14591,2015-03-16,756
31161,24745,2015-03-16,363
31164,14724,2015-03-16,409
31166,44804,2015-03-16,98
31169,34783,2015-03-16,972
31173,14646,2015-03-16,742
31177,14772,2015-03-16,747
31179,14585,2015-03-16,784
31181,34861,2015-03-16,131
31183,44593,2015-03-16,483
31185,14582,2015-03-16,84
31187,14570,2015-03-16,57
31189,14865,2015-03-16,645
31191,14681,2015-03-16,517
31193,44642,2015-03-17,757
31195,34853,2015-03-17,586
31196,24604,2015-03-17,448
31197,24688,2015-03-17,536
31201,24664,2015-03-17,95
31202,44583,2015-03-17,912
31205,24790,2015-03-17,948
31206,44866,2015-03-17,225
31207,24731,2015-03-17,359
31212,44721,2015-03-18,443
31214,44791,2015-03-18,875
31216,44708,2015-03-18,149
31219,44660,2015-03-18,880
31222,14866,2015-03-18,928
31224,44588,2015-03-18,647
31225,14609,2015-03-18,937
31228,24734,2015-03-18,168
31229,44731,2015-03-19,402
31232,34611,2015-03-19,733
31234,24764,2015-03-19,206
31237,24812,2015-03-19,251
31239,24634,2015-03-19,116
31242,14786,2015-03-19,674
31243,14661,2015-03-19,948
31246,44642,2015-03-19,749
31247,14775,2015-03-19,588
31248,24719,2015-03-19,70
31249,24570,2015-03-19,825
31252,34626,2015-03-19,514
31254,14777,2015-03-19,532
31256,44704,2015-03-19,713
31258,14807,2015-03-19,406
31260,44680,2015-03-19,147
31261,44604,2015-03-19,331
31262,24605,2015-03-19,134
31264,24645,2015-03-19,182
31267,14709,2015-03-20,68
31269,24843,2015-03-20,666
31272,34737,2015-03-20,910
31276,14591,2015-03-20,911
31278,44680,2015-03-20,197
31280,34736,2015-03-20,502
31284,34708,2015-03-20,96
31286,24838,2015-03-21,394
31289,34571,2015-03-21,968
31291,34842,2015-03-21,304
31293,14738,2015-03-21,649
31296,44840,2015-03-21,167
31298,14838,2015-03-21,731
31300,34806,2015-03-21,18
31301,34808,2015-03-21,281
31303,14816,2015-03-21,323
31304,34685,2015-03-21,94
31306,44687,2015-03-21,159
31309,14794,2015-03-21,863
31310,24842,2015-03-21,9
31315,34678,2015-03-21,223
31318,34826,2015-03-21,866
31319,44766,2015-03-21,296
31320,34812,2015-03-21,317
31322,44683,2015-03-21,751
31324,24656,2015-03-21,545
31325,24681,2015-03-21,805
31329,14842,2015-03-21,315
31330,44755,2015-03-21,517
31332,34751,2015-03-22,108
31333,24738,2015-03-22,528
31334,14744,2015-03-22,40
31339,44639,2015-03-22,328
31341,14615,2015-03-22,859
31343,24659,2015-03-22,970
31347,44665,2015-03-25,741
31349,44761,2015-03-25,861
31351,34651,2015-03-25,392
31353,44815,2015-03-25,521
31354,44800,2015-03-25,652
31356,44751,2015-03-25,163
31358,34576,2015-03-25,598
31360,34688,2015-03-25,5
31365,44610,2015-03-25,154
31366,14709,2015-03-25,410
31367,24770,2015-03-25,151
31370,44660,2015-03-25,368
31372,34709,2015-03-25,79
31374,44861,2015-03-25,386
31377,34849,2015-03-25,820
31379,34801,2015-03-25,600
31381,44686,2015-03-25,516
31382,24865,2015-03-25,655
31384,24639,2015-03-25,691
31387,44630,2015-03-25,81
31389,24705,2015-03-25,632
31391,24585,2015-03-25,375
31392,34667,2015-03-25,385
31393,34750,2015-03-25,237
31395,24768,2015-03-25,937
31406,24863,2015-03-25,264
31409,44831,2015-03-25,66
31412,14802,2015-03-25,479
31413,14661,2015-03-26,926
31415,34583,2015-03-26,74
31418,14711,2015-03-26,787
31420,34568,2015-03-26,368
31422,24858,2015-03-26,2
31428,44662,2015-03-27,249
31429,44689,2015-03-27,230
31430,44697,2015-03-27,109
31431,14824,2015-03-28,253
31434,44573,2015-03-28,370
31435,14635,2015-03-28,202
31438,14732,2015-03-28,79
31442,24590,2015-03-28,619
31445,34600,2015-03-28,345
31448,24670,2015-03-28,611
31451,24585,2015-03-28,795
31453,44685,2015-03-28,214
31456,34769,2015-03-28,819
31458,44773,2015-03-28,866
31461,14820,2015-03-28,149
31462,24771,2015-03-28,196
31464,14599,2015-03-28,765
31465,44690,2015-03-28,157
31466,14701,2015-03-28,353
31467,24583,2015-03-28,819
31472,34754,2015-03-28,255
31475,14581,2015-03-28,127
31477,34834,2015-03-28,149
31479,14607,2015-03-28,848
31482,44675,2015-03-28,779
31485,24789,2015-03-28,526
31488,14643,2015-03-28,261
31489,34598,2015-03-28,667
31492,14680,2015-03-29,719
31494,14621,2015-03-29,820
31495,24850,2015-03-29,884
31498,34786,2015-03-29,935
31500,34676,2015-03-29,294
31502,24696,2015-03-29,83
31505,34858,2015-03-29,8
31507,44784,2015-03-29,452
31510,14648,2015-03-29,104
31512,24728,2015-03-29,255
31515,44733,2015-03-29,230
31518,14830,2015-03-29,60
31523,14737,2015-03-29,885
31526,24701,2015-03-29,289
31527,34638,2015-03-29,406
31529,44614,2015-03-29,989
31531,24595,2015-03-29,828
31534,24800,2015-03-29,668
31538,34574,2015-03-29,858
31542,14783,2015-03-29,793
31543,44681,2015-03-29,108
31544,14726,2015-03-29,79
31546,14798,2015-03-29,406
31550,34592,2015-03-29,666
31552,14572,2015-03-29,942
31554,14574,2015-03-30,823
31557,14832,2015-03-30,280
31559,14813,2015-03-30,618
31561,24587,2015-03-30,838
31565,44860,2015-03-30,285
31566,44735,2015-03-30,113
31569,44780,2015-03-30,452
31571,34645,2015-03-30,774
31572,44693,2015-03-30,34
31575,44714,2015-03-30,404
31576,44580,2015-03-30,815
31579,44748,2015-03-30,633
31582,24865,2015-03-30,513
31584,24802,2015-03-30,612
31588,34568,2015-03-30,853
31592,24862,2015-03-30,656
31596,14754,2015-03-30,555
31597,34692,2015-03-30,521
31598,14630,2015-03-31,722
31602,14612,2015-03-31,300
31604,34625,2015-03-31,164
31608,14804,2015-03-31,178
31610,34672,2015-03-31,50
31612,34674,2015-03-31,243
31617,14776,2015-03-31,297
31620,44782,2015-03-31,119
31623,34817,2015-03-31,446
31624,14850,2015-03-31,121
31625,44816,2015-03-31,841
31627,14749,2015-03-31,146
31629,44733,2015-03-31,382
31632,44647,2015-03-31,872
31636,34720,2015-04-01,125
31641,44866,2015-04-01,540
31642,14765,2015-04-01,501
31643,44711,2015-04-01,743
31659,44854,2015-04-01,266
31661,44682,2015-04-01,275
31664,14671,2015-04-01,75
31666,24609,2015-04-01,705
31670,34840,2015-04-01,327
31672,24577,2015-04-02,93
31675,44754,2015-04-02,109
31677,44612,2015-04-02,948
31679,14695,2015-04-02,819
31683,34789,2015-04-02,889
31689,14652,2015-04-02,907
31691,14812,2015-04-02,573
31694,24799,2015-04-02,314
31696,14586,2015-04-02,35
31697,24763,2015-04-02,327
31700,14602,2015-04-03,547
31701,44725,2015-04-03,96
31702,14589,2015-04-03,955
31704,34649,2015-04-03,454
31707,44647,2015-04-03,254
31709,14851,2015-04-03,987
31712,14833,2015-04-03,739
31715,24755,2015-04-03,329
31719,24597,2015-04-03,875
31725,14661,2015-04-03,725
31728,44788,2015-04-03,899
31730,24630,2015-04-03,720
31732,14846,2015-04-03,509
31734,44780,2015-04-03,325
31735,24780,2015-04-03,549
31741,24830,2015-04-03,939
31744,14811,2015-04-03,638
31746,34625,2015-04-03,239
31754,14587,2015-04-04,104
31760,34841,2015-04-04,537
31763,34804,2015-04-04,559
31766,14635,2015-04-04,686
31770,34645,2015-04-04,275
31773,44693,2015-04-04,186
31775,14834,2015-04-04,204
31778,44574,2015-04-04,75
31782,34617,2015-04-04,546
31784,44741,2015-04-04,5
31786,34828,2015-04-04,58
31787,44779,2015-04-04,137
31791,24866,2015-04-04,732
31795,24699,2015-04-04,982
31796,24706,2015-04-04,200
31798,34605,2015-04-04,725
31802,14713,2015-04-05,343
31806,44860,2015-04-05,35
31811,14710,2015-04-05,233
31812,14731,2015-04-05,433
31816,24676,2015-04-05,94
31819,14590,2015-04-05,956
31821,24763,2015-04-05,513
31824,14596,2015-04-05,417
31825,34731,2015-04-05,123
31828,34622,2015-04-05,357
31830,14797,2015-04-05,4
31840,14844,2015-04-06,627
31842,34777,2015-04-06,736
31844,24697,2015-04-06,694
31846,24572,2015-04-06,73
31850,44720,2015-04-06,846
31853,14654,2015-04-06,840
31856,34611,2015-04-07,331
31860,44802,2015-04-07,370
31870,34590,2015-04-07,50
31871,44849,2015-04-07,146
31874,34652,2015-04-08,247
31875,44783,2015-04-08,390
31878,34665,2015-04-08,195
31881,34833,2015-04-08,438
31884,44681,2015-04-08,82
31887,14851,2015-04-08,173
31892,24700,2015-04-08,540
31894,44762,2015-04-08,490
31897,24732,2015-04-08,673
31900,44823,2015-04-08,655
31903,44683,2015-04-08,803
31905,24709,2015-04-08,944
31915,34679,2015-04-09,680
31917,44752,2015-04-09,174
31919,44700,2015-04-09,163
31921,34843,2015-04-09,45
31923,34693,2015-04-09,941
31925,24634,2015-04-09,587
31927,34835,2015-04-09,131
31931,44745,2015-04-09,635
31934,24840,2015-04-09,37
31936,44818,2015-04-09,33
31939,34705,2015-04-09,961
31942,24581,2015-04-09,280
31946,44654,2015-04-09,31
31948,44843,2015-04-09,941
31953,14778,2015-04-09,325
31954,34825,2015-04-09,91
31957,24616,2015-04-09,855
31959,14573,2015-04-09,5
31961,24726,2015-04-09,804
31962,24637,2015-04-09,928
31963,14619,2015-04-09,463
